purchase_id,user_id,amount,timestamp
1702,1290,32.68,2025-01-22
1703,1290,31.84,2025-01-26
1704,1290,10.93,2025-01-31
1705,4793,14.69,2025-02-28
1706,4793,18.82,2025-03-04
1707,4793,44.99,2025-03-04
1708,4793,48.04,2025-02-27
1709,4999,7.34,2025-02-05
1710,4999,16.9,2025-02-14
1711,4999,35.6,2025-02-13
1712,1471,38.31,2025-01-20
1713,1471,10.53,2025-01-24
1714,1471,35.38,2025-01-25
1715,1471,6.47,2025-01-19
1716,1471,45.9,2025-01-25
1717,3914,8.99,2025-03-14
1718,3914,27.57,2025-03-15
1719,3914,8.38,2025-03-16
1720,3914,6.96,2025-03-16
1721,1048,29.36,2025-01-20
1722,1048,17.53,2025-01-12
1723,1048,23.23,2025-01-14
1724,4771,28.29,2025-01-24
1725,3691,25.73,2025-01-11
1726,3691,13.77,2025-01-14
1727,3691,23.13,2025-01-14
1728,1877,2.59,2025-03-24
1729,1877,48.29,2025-03-25
1730,1042,42.21,2025-02-10
1731,1042,28.69,2025-02-09
1732,1042,11.22,2025-02-12
1733,1042,42.69,2025-02-05
1734,1042,21.17,2025-02-12
1735,3864,37.84,2025-03-25
1736,3864,40.55,2025-03-24
1737,3864,22.69,2025-03-23
1738,3864,45.19,2025-03-24
1739,3864,17.36,2025-03-22
1740,2525,47.98,2025-03-08
1741,2525,17.43,2025-03-09
1742,2525,40.18,2025-03-10
1743,4293,6.63,2025-01-27
1744,4293,35.99,2025-02-02
1745,4293,17.04,2025-02-02
1746,4293,12.93,2025-02-03
1747,4293,36.43,2025-01-30
1748,3904,24.32,2025-03-21
1749,3904,42.15,2025-03-27
1750,3904,31.69,2025-03-25
1751,3904,30.36,2025-03-25
1752,3904,47.74,2025-03-19
1753,1072,28.87,2025-01-10
1754,1072,33.2,2025-01-18
1755,1830,43.63,2025-01-18
1756,1830,5.05,2025-01-13
1757,1830,5.13,2025-01-16
1758,4529,14.09,2025-01-25
1759,4529,36.24,2025-01-16
1760,4529,22.67,2025-01-23
1761,2618,12.32,2025-02-25
1762,2618,16.86,2025-02-26
1763,1694,13.15,2025-02-22
1764,1694,47.41,2025-02-25
1765,1694,38.77,2025-02-19
1766,5334,43.4,2025-01-13
1767,5334,4.53,2025-01-17
1768,5334,30.19,2025-01-13
1769,5334,31.45,2025-01-09
1770,5334,21.85,2025-01-16
1771,5213,13.93,2025-01-25
1772,5213,39.13,2025-01-31
1773,2259,3.41,2025-01-09
1774,2259,36.97,2025-01-14
1775,4364,6.51,2025-01-24
1776,4364,29.54,2025-01-29
1777,4364,20.59,2025-02-02
1778,2014,35.42,2025-03-23
1779,2014,42.66,2025-03-19
1780,2014,6.59,2025-03-19
1781,2014,10.51,2025-03-22
1782,4992,25.97,2025-01-12
1783,4992,14.49,2025-01-10
1784,4992,12.87,2025-01-11
1785,4992,32.37,2025-01-18
1786,1056,38.08,2025-01-16
1787,1056,14.36,2025-01-17
1788,1056,4.91,2025-01-18
1789,2274,34.76,2025-01-01
1790,2274,10.08,2025-01-02
1791,2274,2.59,2025-01-09
1792,2274,20.46,2025-01-06
1793,2274,40.39,2025-01-01
1794,3049,19.98,2025-02-22
1795,3049,47.86,2025-02-14
1796,3049,32.54,2025-02-16
1797,3049,10.72,2025-02-20
1798,3049,48.83,2025-02-16
1799,2852,45.8,2025-03-18
1800,4855,29.54,2025-02-09
1801,4855,35.9,2025-02-11
1802,4855,26.34,2025-02-06
1803,4855,3.45,2025-02-11
1804,4855,46.88,2025-02-04
1805,4066,46.87,2025-01-29
1806,3451,34.78,2025-02-23
1807,3985,10.02,2025-03-01
1808,3985,25.88,2025-02-22
1809,3985,9.44,2025-03-02
1810,3985,46.15,2025-03-02
1811,3985,46.56,2025-02-28
1812,4508,39.63,2025-02-05
1813,4508,34.09,2025-01-31
1814,4508,18.23,2025-01-31
1815,4508,8.78,2025-02-04
1816,4508,11.03,2025-02-06
1817,2492,19.19,2025-03-15
1818,2492,40.91,2025-03-22
1819,2492,35.96,2025-03-25
1820,2492,6.73,2025-03-24
1821,3207,33.84,2025-01-28
1822,3207,45.76,2025-02-01
1823,3207,29.59,2025-02-05
1824,3207,27.03,2025-02-04
1825,3207,32.86,2025-02-04
1826,1890,8.49,2025-02-14
1827,1890,16.05,2025-02-12
1828,1890,22.45,2025-02-19
1829,4592,5.94,2025-02-03
1830,4592,25.57,2025-01-28
1831,4592,28.93,2025-02-02
1832,4592,20.65,2025-02-06
1833,4599,38.99,2025-03-24
1834,4599,27.31,2025-03-20
1835,4599,11.02,2025-03-20
1836,4599,16.73,2025-03-21
1837,2325,28.04,2025-01-18
1838,2325,17.05,2025-01-19
1839,2325,27.64,2025-01-09
1840,2325,48.39,2025-01-09
1841,2325,11.03,2025-01-15
1842,3897,41.53,2025-01-31
1843,3897,43.93,2025-02-10
1844,3897,27.14,2025-02-08
1845,3897,26.41,2025-02-02
1846,3897,35.55,2025-02-10
1847,4555,23.94,2025-01-15
1848,4555,44.82,2025-01-16
1849,1047,36.26,2025-02-19
1850,1047,11.91,2025-02-25
1851,1047,31.41,2025-02-28
1852,3942,11.88,2025-03-23
1853,2625,2.22,2025-03-20
1854,1906,41.04,2025-01-16
1855,1906,49.24,2025-01-11
1856,2552,19.84,2025-03-01
1857,2552,4.14,2025-03-04
1858,2552,30.73,2025-02-28
1859,2552,34.08,2025-03-07
1860,3333,29.38,2025-02-23
1861,3333,16.86,2025-02-23
1862,3333,37.35,2025-02-23
1863,3333,21.63,2025-02-17
1864,1329,41.52,2025-01-16
1865,2095,42.44,2025-03-18
1866,2095,41.19,2025-03-17
1867,2095,14.15,2025-03-21
1868,2095,32.06,2025-03-14
1869,4232,35.4,2025-02-26
1870,4232,8.18,2025-03-05
1871,4232,5.38,2025-03-01
1872,4232,7.52,2025-02-27
1873,4449,10.79,2025-02-09
1874,4449,10.02,2025-02-13
1875,4449,47.85,2025-02-12
1876,4449,15.66,2025-02-14
1877,3713,43.05,2025-02-16
1878,3713,7.2,2025-02-16
1879,3713,20.95,2025-02-13
1880,1258,28.62,2025-01-23
1881,1258,11.63,2025-01-29
1882,2313,24.5,2025-01-08
1883,2313,7.34,2025-01-09
1884,2313,41.98,2025-01-08
1885,2313,6.0,2025-01-10
1886,2313,13.59,2025-01-09
1887,2630,23.02,2025-01-22
1888,2630,23.21,2025-01-19
1889,2630,33.81,2025-01-17
1890,2630,38.8,2025-01-25
1891,2630,38.88,2025-01-20
1892,4926,29.29,2025-01-14
1893,4926,18.37,2025-01-16
1894,4926,46.24,2025-01-18
1895,5006,11.62,2025-02-07
1896,5006,4.7,2025-02-10
1897,5006,9.34,2025-02-06
1898,5506,5.05,2025-03-20
1899,5506,32.1,2025-03-14
1900,5506,33.57,2025-03-17
1901,3661,43.81,2025-03-20
1902,3661,42.47,2025-03-21
1903,3661,27.36,2025-03-29
1904,3661,9.72,2025-03-28
1905,4275,4.71,2025-03-01
1906,4275,5.12,2025-03-06
1907,4275,27.64,2025-03-04
1908,4275,36.57,2025-03-05
1909,4275,19.77,2025-03-01
1910,5111,34.84,2025-01-25
1911,5111,20.29,2025-01-24
1912,4185,41.05,2025-02-06
1913,4185,7.73,2025-02-15
1914,4185,38.57,2025-02-09
1915,4185,29.04,2025-02-06
1916,4185,2.94,2025-02-07
1917,2076,32.94,2025-01-21
1918,2076,34.9,2025-01-16
1919,2076,23.57,2025-01-18
1920,2076,34.77,2025-01-15
1921,1898,18.56,2025-02-25
1922,1898,23.83,2025-03-03
1923,1898,23.79,2025-02-23
1924,1898,12.73,2025-02-26
1925,1898,32.57,2025-02-25
1926,1883,49.95,2025-02-04
1927,1883,19.66,2025-01-31
1928,1173,40.65,2025-01-23
1929,2033,24.07,2025-02-22
1930,2033,42.87,2025-03-02
1931,3819,42.32,2025-02-03
1932,3819,11.98,2025-02-06
1933,3819,22.2,2025-02-07
1934,3819,24.1,2025-02-07
1935,5096,47.7,2025-02-05
1936,5096,19.44,2025-02-05
1937,5096,33.93,2025-02-03
1938,5096,36.71,2025-01-31
1939,1111,12.4,2025-01-21
1940,1111,29.27,2025-01-21
1941,2937,45.21,2025-02-15
1942,2937,43.39,2025-02-18
1943,2937,19.98,2025-02-16
1944,2937,12.24,2025-02-14
1945,2937,24.56,2025-02-12
1946,1426,23.7,2025-02-08
1947,1426,21.77,2025-02-07
1948,1426,12.41,2025-02-01
1949,1426,44.71,2025-02-06
1950,1426,20.44,2025-02-08
1951,4519,10.65,2025-02-16
1952,4519,3.13,2025-02-17
1953,4519,20.52,2025-02-13
1954,4519,10.26,2025-02-20
1955,4519,29.03,2025-02-20
1956,5891,21.28,2025-01-16
1957,5891,9.22,2025-01-09
1958,1065,13.78,2025-03-07
1959,1065,38.6,2025-03-02
1960,1065,17.17,2025-03-07
1961,4558,37.29,2025-01-10
1962,4558,34.45,2025-01-02
1963,4558,6.11,2025-01-03
1964,4558,46.16,2025-01-02
1965,4558,17.9,2025-01-02
1966,4933,46.71,2025-02-08
1967,3371,37.68,2025-03-09
1968,3371,16.75,2025-03-09
1969,3371,19.41,2025-03-07
1970,3311,45.41,2025-02-17
1971,3311,24.79,2025-02-15
1972,3311,15.9,2025-02-10
1973,4513,9.66,2025-01-22
1974,3029,21.92,2025-03-23
1975,3029,45.68,2025-03-29
1976,2249,28.95,2025-01-10
1977,2249,24.53,2025-01-18
1978,2249,35.11,2025-01-12
1979,2249,48.84,2025-01-11
1980,5188,6.65,2025-02-05
1981,5188,8.5,2025-01-29
1982,2530,20.2,2025-02-07
1983,2530,38.81,2025-02-02
1984,2530,35.02,2025-02-09
1985,2530,46.68,2025-02-05
1986,3043,10.72,2025-01-30
1987,3043,48.56,2025-01-21
1988,3043,29.2,2025-01-31
1989,3043,49.41,2025-01-26
1990,3043,5.3,2025-01-26
1991,3303,16.4,2025-02-01
1992,3303,45.99,2025-01-29
1993,1942,11.45,2025-03-22
1994,3158,36.14,2025-02-14
1995,3158,19.02,2025-02-11
1996,3158,2.76,2025-02-17
1997,3026,49.59,2025-02-02
1998,3026,42.85,2025-02-01
1999,3026,26.63,2025-01-30
2000,3026,45.4,2025-02-04
2001,3026,25.49,2025-01-27
2002,4515,33.16,2025-01-14
2003,4515,14.62,2025-01-18
2004,4882,3.93,2025-03-13
2005,4882,23.98,2025-03-18
2006,4882,17.97,2025-03-09
2007,4882,8.26,2025-03-08
2008,1844,37.25,2025-03-17
2009,1844,16.52,2025-03-17
2010,1844,45.41,2025-03-20
2011,1844,20.63,2025-03-23
2012,1844,14.96,2025-03-27
2013,2484,19.6,2025-01-15
2014,2484,42.96,2025-01-18
2015,2484,21.54,2025-01-16
2016,2484,8.34,2025-01-15
2017,2545,28.5,2025-03-03
2018,2545,15.51,2025-03-06
2019,2545,45.83,2025-02-28
2020,5843,45.83,2025-02-13
2021,2218,3.09,2025-02-09
2022,2218,40.69,2025-02-10
2023,2218,13.65,2025-02-09
2024,2218,19.91,2025-02-10
2025,2218,29.44,2025-02-10
2026,2879,43.45,2025-02-06
2027,2879,36.7,2025-02-05
2028,1986,5.37,2025-03-10
2029,1986,32.04,2025-03-10
2030,1986,32.28,2025-03-08
2031,2083,7.07,2025-01-14
2032,2083,4.69,2025-01-05
2033,2083,11.57,2025-01-06
2034,4287,6.39,2025-01-06
2035,1314,22.77,2025-01-27
2036,3243,4.39,2025-02-17
2037,3243,20.56,2025-02-15
2038,2574,24.84,2025-03-21
2039,2574,35.99,2025-03-21
2040,2574,31.05,2025-03-25
2041,2574,24.51,2025-03-20
2042,2574,30.4,2025-03-28
2043,2197,10.87,2025-02-10
2044,4492,10.43,2025-02-21
2045,1144,8.9,2025-03-10
2046,1144,29.61,2025-03-14
2047,2635,35.73,2025-02-19
2048,2635,11.02,2025-02-19
2049,1744,9.79,2025-01-14
2050,1744,42.12,2025-01-21
2051,1744,30.86,2025-01-15
2052,4115,15.69,2025-02-10
2053,4115,14.04,2025-02-06
2054,4115,37.29,2025-02-05
2055,4115,2.33,2025-02-08
2056,4115,14.07,2025-02-10
2057,4336,4.95,2025-03-11
2058,4336,18.51,2025-03-17
2059,3510,38.26,2025-03-27
2060,2895,34.34,2025-02-17
2061,2895,2.57,2025-02-23
2062,2895,6.23,2025-02-26
2063,2895,39.02,2025-02-25
2064,2816,34.54,2025-03-31
2065,2816,29.31,2025-03-23
2066,3753,19.18,2025-02-06
2067,3753,19.77,2025-02-06
2068,3753,38.63,2025-02-03
2069,4490,49.95,2025-03-14
2070,4490,12.94,2025-03-09
2071,4490,4.04,2025-03-08
2072,4925,24.31,2025-01-19
2073,4925,17.56,2025-01-20
2074,4925,24.24,2025-01-19
2075,1502,9.32,2025-03-14
2076,1502,22.13,2025-03-13
2077,1502,43.91,2025-03-07
2078,1502,20.3,2025-03-12
2079,5176,19.54,2025-01-11
2080,5176,39.98,2025-01-11
2081,1423,30.45,2025-02-16
2082,1423,12.41,2025-02-16
2083,3492,24.66,2025-03-05
2084,3205,11.48,2025-01-25
2085,3205,20.82,2025-01-27
2086,3205,41.82,2025-01-24
2087,3298,12.92,2025-02-03
2088,3298,31.12,2025-02-06
2089,3298,22.77,2025-02-06
2090,3298,25.38,2025-02-01
2091,3298,4.86,2025-02-09
2092,3875,47.73,2025-02-12
2093,4424,15.88,2025-02-13
2094,4424,26.89,2025-02-07
2095,4424,40.56,2025-02-11
2096,4424,25.53,2025-02-10
2097,3023,9.6,2025-01-16
2098,3023,16.9,2025-01-16
2099,3023,22.58,2025-01-15
2100,3620,8.2,2025-01-29
2101,1389,36.78,2025-01-24
2102,1389,19.73,2025-01-21
2103,1389,5.02,2025-01-26
2104,2488,22.01,2025-01-08
2105,2488,47.33,2025-01-06
2106,2488,45.68,2025-01-06
2107,2488,32.42,2025-01-08
2108,1334,28.63,2025-01-21
2109,1334,40.09,2025-01-26
2110,1334,45.28,2025-01-20
2111,1334,39.51,2025-01-22
2112,1004,35.98,2025-02-01
2113,1004,13.37,2025-02-07
2114,1004,25.44,2025-02-01
2115,1004,44.74,2025-02-05
2116,1004,26.52,2025-02-03
2117,1427,38.0,2025-01-10
2118,3634,5.89,2025-01-27
2119,3634,24.2,2025-01-29
2120,3634,5.2,2025-01-26
2121,3634,39.31,2025-01-28
2122,3634,36.16,2025-01-26
2123,2736,24.73,2025-01-05
2124,2736,32.38,2025-01-08
2125,2736,19.09,2025-01-10
2126,3337,28.96,2025-01-30
2127,3337,47.91,2025-01-27
2128,3337,49.28,2025-01-30
2129,3337,44.38,2025-02-01
2130,3337,41.55,2025-01-26
2131,4867,31.03,2025-01-17
2132,4867,37.19,2025-01-12
2133,3295,40.33,2025-01-16
2134,3295,13.9,2025-01-12
2135,5968,35.62,2025-02-03
2136,5968,16.3,2025-01-28
2137,5968,8.9,2025-01-31
2138,5968,3.37,2025-01-28
2139,3066,19.68,2025-02-28
2140,3066,23.43,2025-03-01
2141,3066,28.64,2025-03-05
2142,3066,23.31,2025-03-08
2143,5024,46.96,2025-01-22
2144,5024,15.24,2025-01-28
2145,5024,23.75,2025-01-30
2146,3738,8.16,2025-01-30
2147,3738,7.94,2025-01-21
2148,3493,24.89,2025-03-26
2149,3493,17.12,2025-03-20
2150,3493,28.4,2025-03-24
2151,1913,17.54,2025-02-09
2152,1913,17.67,2025-02-01
2153,1913,32.88,2025-01-30
2154,1913,29.14,2025-02-04
2155,5520,44.39,2025-02-11
2156,5520,36.68,2025-02-11
2157,5520,25.83,2025-02-13
2158,5520,8.71,2025-02-12
2159,5520,27.08,2025-02-12
2160,2067,38.21,2025-03-05
2161,2067,18.22,2025-03-09
2162,3953,38.03,2025-01-24
2163,3953,21.22,2025-01-26
2164,3953,27.17,2025-01-19
2165,3953,39.9,2025-01-29
2166,3960,41.49,2025-03-11
2167,3960,23.52,2025-03-06
2168,5824,12.91,2025-02-09
2169,5332,34.8,2025-01-25
2170,5953,32.85,2025-03-07
2171,4044,4.02,2025-01-25
2172,4044,38.4,2025-01-21
2173,2951,26.02,2025-01-20
2174,2951,20.59,2025-01-23
2175,3260,26.48,2025-02-02
2176,3260,25.62,2025-02-06
2177,3260,36.3,2025-02-12
2178,3260,28.39,2025-02-08
2179,2720,30.29,2025-02-26
2180,5786,29.96,2025-02-09
2181,5786,18.76,2025-02-06
2182,4146,44.31,2025-01-26
2183,1714,21.05,2025-02-27
2184,1714,27.73,2025-02-27
2185,1714,37.71,2025-03-07
2186,1714,14.74,2025-03-01
2187,1714,26.51,2025-03-02
2188,1871,38.19,2025-02-09
2189,1871,18.05,2025-02-10
2190,2068,20.84,2025-03-15
2191,2068,15.69,2025-03-21
2192,2068,23.38,2025-03-11
2193,1985,11.81,2025-01-21
2194,1985,3.99,2025-01-16
2195,1985,37.65,2025-01-16
2196,1985,11.6,2025-01-18
2197,1985,37.3,2025-01-24
2198,1336,12.28,2025-01-19
2199,1336,41.25,2025-01-18
2200,1336,24.25,2025-01-14
2201,5805,44.72,2025-02-19
2202,5805,12.4,2025-02-14
2203,2560,2.58,2025-01-12
2204,2580,11.89,2025-01-11
2205,2580,36.55,2025-01-12
2206,4651,30.88,2025-02-04
2207,4651,46.19,2025-01-31
2208,4651,28.91,2025-02-05
2209,4651,40.15,2025-02-02
2210,1808,31.58,2025-03-16
2211,1808,42.92,2025-03-15
2212,1613,43.13,2025-02-19
2213,1613,46.64,2025-02-23
2214,1613,23.35,2025-02-23
2215,1613,48.13,2025-02-28
2216,1613,4.56,2025-02-20
2217,5477,11.15,2025-03-07
2218,5477,37.6,2025-03-03
2219,3809,15.43,2025-03-19
2220,3809,3.06,2025-03-28
2221,3809,45.12,2025-03-18
2222,3469,14.6,2025-03-03
2223,3469,7.77,2025-03-04
2224,3469,37.71,2025-03-11
2225,4884,10.37,2025-03-28
2226,2654,36.78,2025-01-11
2227,5370,35.35,2025-03-12
2228,5370,14.95,2025-03-07
2229,5370,25.02,2025-03-12
2230,5370,12.33,2025-03-05
2231,2258,20.11,2025-01-13
2232,2258,25.87,2025-01-03
2233,2258,21.79,2025-01-10
2234,2258,29.67,2025-01-03
2235,1358,5.01,2025-03-29
2236,2570,36.5,2025-02-10
2237,2570,40.48,2025-02-09
2238,2570,34.21,2025-02-06
2239,4425,35.09,2025-01-13
2240,4425,49.79,2025-01-10
2241,5509,42.09,2025-03-31
2242,3068,47.69,2025-01-27
2243,3068,40.0,2025-01-26
2244,3068,15.74,2025-01-19
2245,3068,30.7,2025-01-20
2246,5590,28.13,2025-03-03
2247,5590,33.6,2025-03-01
2248,5590,36.85,2025-03-01
2249,5590,8.98,2025-03-04
2250,3845,10.34,2025-03-26
2251,3845,19.85,2025-03-26
2252,3845,38.82,2025-03-25
2253,3998,38.07,2025-01-11
2254,3998,34.42,2025-01-08
2255,4673,48.14,2025-03-09
2256,4673,30.89,2025-03-05
2257,4673,17.96,2025-03-06
2258,4673,32.97,2025-03-09
2259,4572,43.36,2025-01-17
2260,4572,44.7,2025-01-11
2261,4572,26.29,2025-01-14
2262,4572,8.95,2025-01-19
2263,1554,32.36,2025-03-20
2264,1554,42.84,2025-03-14
2265,1554,8.69,2025-03-21
2266,4955,5.91,2025-01-09
2267,4955,44.26,2025-01-09
