user_id,reg_date,country,device,channel
3483,2025-02-23,Poland,iOS,Google Search
3484,2025-03-20,Poland,Android,Google Search
3485,2025-01-03,Poland,Android,Organic
3486,2025-01-31,Germany,Android,Google Search
3487,2025-01-27,USA,Android,TikTok
3488,2025-01-09,UK,Android,Organic
3489,2025-01-13,Germany,iOS,Organic
3490,2025-03-18,Ukraine,iOS,Facebook Ads
3491,2025-01-05,USA,iOS,Google Search
3492,2025-02-27,UK,Android,Google Search
3493,2025-03-18,USA,iOS,Organic
3494,2025-01-07,Germany,Android,Organic
3495,2025-02-01,UK,Android,Facebook Ads
3496,2025-01-06,Germany,Android,Facebook Ads
3497,2025-02-21,Poland,Android,Organic
3498,2025-02-26,Ukraine,Android,Facebook Ads
3499,2025-01-30,Ukraine,Android,Organic
3500,2025-03-11,Poland,Android,Organic
3501,2025-01-28,USA,Android,Organic
3502,2025-01-08,USA,Android,Facebook Ads
3503,2025-01-18,Germany,Android,Facebook Ads
3504,2025-03-06,Ukraine,iOS,Organic
3505,2025-02-07,USA,iOS,TikTok
3506,2025-01-30,Germany,Android,Google Search
3507,2025-03-15,Poland,Android,Google Search
3508,2025-02-10,Germany,Android,Organic
3509,2025-03-15,Poland,Android,TikTok
3510,2025-03-18,Ukraine,iOS,Organic
3511,2025-02-11,Ukraine,Android,TikTok
3512,2025-01-31,USA,Android,Facebook Ads
3513,2025-02-08,Germany,Android,Facebook Ads
3514,2025-01-19,Ukraine,Android,Organic
3515,2025-03-08,UK,Android,Organic
3516,2025-01-29,USA,iOS,Facebook Ads
3517,2025-02-22,UK,Android,Facebook Ads
3518,2025-02-08,Germany,Android,Organic
3519,2025-02-05,UK,Android,Facebook Ads
3520,2025-01-08,Germany,Android,Google Search
3521,2025-03-13,USA,iOS,Organic
3522,2025-03-17,Germany,iOS,Organic
3523,2025-01-23,Ukraine,iOS,Organic
3524,2025-03-22,USA,Android,Google Search
3525,2025-02-24,UK,iOS,Organic
3526,2025-03-13,UK,iOS,Organic
3527,2025-03-05,Ukraine,Android,Organic
3528,2025-01-07,USA,iOS,Organic
3529,2025-02-14,Poland,Android,Facebook Ads
3530,2025-02-18,UK,Android,Facebook Ads
3531,2025-03-09,Ukraine,Android,Facebook Ads
3532,2025-02-10,Poland,iOS,Facebook Ads
3533,2025-02-23,USA,iOS,Organic
3534,2025-02-22,Germany,Android,Organic
3535,2025-01-20,Poland,Android,Organic
3536,2025-02-08,USA,Android,Organic
3537,2025-02-18,Poland,iOS,Google Search
3538,2025-01-24,Ukraine,Android,Google Search
3539,2025-03-10,USA,Android,Google Search
3540,2025-03-02,USA,Android,Facebook Ads
3541,2025-01-31,Germany,Android,Facebook Ads
3542,2025-01-29,USA,Android,Organic
3543,2025-02-08,Ukraine,Android,TikTok
3544,2025-01-19,USA,iOS,Facebook Ads
3545,2025-03-01,USA,Android,Facebook Ads
3546,2025-01-08,UK,iOS,Organic
3547,2025-03-13,Ukraine,Android,Facebook Ads
3548,2025-02-22,UK,Android,Organic
3549,2025-02-23,Poland,iOS,Organic
3550,2025-03-13,Poland,iOS,TikTok
3551,2025-03-09,Ukraine,iOS,Google Search
3552,2025-01-18,UK,Android,Organic
3553,2025-02-19,Poland,Android,Google Search
3554,2025-02-01,UK,iOS,Organic
3555,2025-02-02,USA,Android,Google Search
3556,2025-01-27,USA,Android,Facebook Ads
3557,2025-02-12,USA,iOS,Organic
3558,2025-01-11,USA,iOS,Organic
3559,2025-02-27,USA,Android,Organic
3560,2025-02-17,Ukraine,Android,Organic
3561,2025-01-12,UK,Android,Organic
3562,2025-03-10,UK,iOS,Facebook Ads
3563,2025-01-25,USA,iOS,Organic
3564,2025-01-07,Poland,Android,Organic
3565,2025-02-04,Ukraine,iOS,Organic
3566,2025-02-18,Poland,iOS,TikTok
3567,2025-03-19,UK,iOS,Facebook Ads
3568,2025-03-19,USA,Android,Organic
3569,2025-01-06,USA,Android,Facebook Ads
3570,2025-01-10,Germany,Android,Google Search
3571,2025-01-25,Germany,Android,Organic
3572,2025-03-17,USA,iOS,Facebook Ads
3573,2025-03-13,Poland,Android,Organic
3574,2025-01-28,Ukraine,iOS,Facebook Ads
3575,2025-03-03,Poland,Android,Facebook Ads
3576,2025-01-27,Poland,Android,Organic
3577,2025-02-12,UK,Android,Organic
3578,2025-02-08,Poland,iOS,TikTok
3579,2025-01-02,Poland,Android,Organic
3580,2025-01-28,UK,iOS,Organic
3581,2025-01-25,UK,Android,Google Search
3582,2025-01-16,UK,Android,Facebook Ads
3583,2025-03-03,UK,Android,Facebook Ads
3584,2025-02-01,UK,Android,Organic
3585,2025-03-19,Ukraine,Android,Organic
3586,2025-01-27,Germany,iOS,Google Search
3587,2025-02-20,Germany,Android,Organic
3588,2025-01-31,Ukraine,iOS,Organic
3589,2025-03-12,Ukraine,Android,Facebook Ads
3590,2025-02-11,Poland,Android,Facebook Ads
3591,2025-02-06,Ukraine,Android,Organic
3592,2025-02-18,Germany,Android,Organic
3593,2025-03-01,USA,Android,Organic
3594,2025-03-10,USA,iOS,Facebook Ads
3595,2025-02-15,USA,Android,TikTok
3596,2025-02-09,Poland,iOS,Facebook Ads
3597,2025-02-03,Germany,Android,Facebook Ads
3598,2025-02-16,UK,iOS,TikTok
3599,2025-03-07,UK,iOS,Facebook Ads
3600,2025-03-05,USA,Android,Organic
3601,2025-03-01,Poland,iOS,Facebook Ads
3602,2025-01-13,USA,Android,Organic
3603,2025-03-02,Ukraine,iOS,TikTok
3604,2025-02-10,Ukraine,iOS,Google Search
3605,2025-01-27,Poland,Android,Organic
3606,2025-02-17,Poland,iOS,Facebook Ads
3607,2025-02-10,Poland,iOS,Organic
3608,2025-02-22,Poland,Android,Google Search
3609,2025-01-06,USA,iOS,Facebook Ads
3610,2025-03-14,Poland,Android,Google Search
3611,2025-01-29,Poland,iOS,Facebook Ads
3612,2025-01-19,Poland,iOS,TikTok
3613,2025-01-03,Ukraine,Android,Google Search
3614,2025-02-03,Germany,iOS,Facebook Ads
3615,2025-03-12,Ukraine,iOS,Google Search
3616,2025-03-16,Ukraine,iOS,Google Search
3617,2025-03-16,Ukraine,iOS,Organic
3618,2025-02-23,Germany,Android,TikTok
3619,2025-02-07,Germany,iOS,Google Search
3620,2025-01-20,Ukraine,Android,Organic
3621,2025-01-26,Poland,Android,Organic
3622,2025-02-12,Ukraine,Android,Facebook Ads
3623,2025-01-30,Ukraine,Android,Organic
3624,2025-02-18,UK,iOS,Organic
3625,2025-03-14,UK,Android,Organic
3626,2025-02-01,Ukraine,iOS,Organic
3627,2025-03-05,Germany,Android,Google Search
3628,2025-03-12,Ukraine,Android,TikTok
3629,2025-02-13,USA,iOS,Organic
3630,2025-02-02,Ukraine,Android,Google Search
3631,2025-03-04,Ukraine,Android,Organic
3632,2025-03-04,USA,iOS,Google Search
3633,2025-02-28,Ukraine,iOS,TikTok
3634,2025-01-22,Ukraine,Android,Organic
3635,2025-02-15,Ukraine,Android,Facebook Ads
3636,2025-01-22,UK,Android,Google Search
3637,2025-01-18,Poland,Android,Organic
3638,2025-03-11,UK,Android,Facebook Ads
3639,2025-03-04,Poland,Android,Facebook Ads
3640,2025-01-24,Poland,iOS,Google Search
3641,2025-03-11,USA,iOS,Google Search
3642,2025-01-08,Ukraine,Android,Google Search
3643,2025-03-09,Ukraine,Android,Facebook Ads
3644,2025-01-05,Poland,iOS,Facebook Ads
3645,2025-01-10,USA,iOS,Organic
3646,2025-01-07,UK,Android,Organic
3647,2025-01-01,USA,Android,Facebook Ads
3648,2025-02-22,USA,Android,Google Search
3649,2025-01-18,Poland,Android,Organic
3650,2025-03-22,UK,iOS,Facebook Ads
3651,2025-01-30,UK,iOS,Facebook Ads
3652,2025-01-09,Poland,iOS,Facebook Ads
3653,2025-01-20,UK,iOS,Organic
3654,2025-01-02,UK,Android,Organic
3655,2025-01-28,Ukraine,Android,Organic
3656,2025-03-06,Ukraine,Android,Organic
3657,2025-02-28,UK,Android,Organic
3658,2025-02-17,Ukraine,iOS,Google Search
3659,2025-01-08,UK,Android,Organic
3660,2025-03-21,Poland,Android,Facebook Ads
3661,2025-03-20,Poland,Android,Organic
3662,2025-03-03,USA,iOS,Organic
3663,2025-03-04,Poland,Android,Organic
3664,2025-01-03,UK,Android,Google Search
3665,2025-01-01,Ukraine,iOS,Facebook Ads
3666,2025-03-10,Ukraine,iOS,Organic
3667,2025-03-12,Poland,Android,Organic
3668,2025-02-22,UK,Android,Organic
3669,2025-01-02,Germany,iOS,Google Search
3670,2025-01-03,USA,Android,Organic
3671,2025-03-09,UK,iOS,Organic
3672,2025-02-05,Poland,Android,Organic
3673,2025-03-10,Germany,iOS,Organic
3674,2025-02-06,Ukraine,Android,Organic
3675,2025-01-03,Poland,iOS,Organic
3676,2025-03-06,USA,iOS,Organic
3677,2025-02-25,Germany,iOS,TikTok
3678,2025-01-23,Germany,iOS,Facebook Ads
3679,2025-01-14,Poland,Android,Facebook Ads
3680,2025-01-13,UK,iOS,TikTok
3681,2025-03-09,Poland,Android,Organic
3682,2025-01-20,Germany,iOS,Organic
3683,2025-01-31,Ukraine,iOS,Google Search
3684,2025-01-25,USA,iOS,Facebook Ads
3685,2025-03-21,Ukraine,iOS,Organic
3686,2025-03-09,Germany,iOS,Organic
3687,2025-02-02,Ukraine,Android,Google Search
3688,2025-02-15,UK,Android,Google Search
3689,2025-02-04,Poland,Android,Organic
3690,2025-02-20,Germany,Android,Facebook Ads
3691,2025-01-11,USA,Android,Organic
3692,2025-02-17,USA,iOS,Facebook Ads
3693,2025-02-21,UK,Android,Organic
3694,2025-02-28,Ukraine,Android,TikTok
3695,2025-03-14,Ukraine,Android,Organic
3696,2025-02-01,USA,Android,Google Search
3697,2025-01-29,Germany,iOS,Organic
3698,2025-02-08,Ukraine,Android,Google Search
3699,2025-01-11,Germany,Android,Facebook Ads
3700,2025-01-05,USA,Android,TikTok
3701,2025-01-12,Germany,Android,Organic
3702,2025-02-21,UK,iOS,Organic
3703,2025-02-18,USA,iOS,Google Search
3704,2025-02-18,Germany,Android,Facebook Ads
3705,2025-03-12,Poland,Android,Facebook Ads
3706,2025-03-02,UK,iOS,Organic
3707,2025-01-08,Germany,iOS,Organic
3708,2025-01-02,USA,iOS,Organic
3709,2025-01-22,Germany,iOS,Organic
3710,2025-01-11,Poland,Android,Facebook Ads
3711,2025-03-05,Ukraine,Android,Google Search
3712,2025-02-25,Germany,iOS,Facebook Ads
3713,2025-02-12,USA,iOS,Google Search
3714,2025-03-14,Poland,iOS,Facebook Ads
3715,2025-01-13,Ukraine,iOS,TikTok
3716,2025-03-09,Germany,Android,Facebook Ads
3717,2025-01-06,Ukraine,Android,TikTok
3718,2025-01-30,Germany,Android,Google Search
3719,2025-01-28,Germany,iOS,TikTok
3720,2025-03-14,UK,Android,Organic
3721,2025-03-02,Ukraine,Android,TikTok
3722,2025-02-04,Ukraine,Android,Facebook Ads
3723,2025-01-06,Poland,Android,Organic
3724,2025-01-10,Germany,iOS,TikTok
3725,2025-02-05,Germany,iOS,Facebook Ads
3726,2025-03-11,UK,iOS,Facebook Ads
3727,2025-03-14,Ukraine,iOS,Google Search
3728,2025-01-05,Poland,iOS,TikTok
3729,2025-01-23,Ukraine,Android,Organic
3730,2025-02-10,USA,Android,Organic
3731,2025-01-03,Poland,Android,Facebook Ads
3732,2025-01-27,USA,iOS,Facebook Ads
3733,2025-03-17,Poland,Android,Organic
3734,2025-01-19,UK,Android,Facebook Ads
3735,2025-02-20,Germany,Android,Organic
3736,2025-01-10,Ukraine,Android,TikTok
3737,2025-02-08,Poland,Android,Facebook Ads
3738,2025-01-21,Germany,Android,Organic
3739,2025-03-14,Germany,iOS,Facebook Ads
3740,2025-01-31,USA,iOS,Organic
3741,2025-03-14,UK,iOS,Facebook Ads
3742,2025-02-19,UK,iOS,Organic
3743,2025-03-11,USA,iOS,Google Search
3744,2025-02-12,Germany,Android,Google Search
3745,2025-02-19,USA,Android,Organic
3746,2025-01-18,Germany,Android,Facebook Ads
3747,2025-01-11,UK,iOS,Organic
3748,2025-03-06,Germany,Android,Google Search
3749,2025-02-14,Germany,Android,Organic
3750,2025-01-07,UK,iOS,Facebook Ads
3751,2025-01-13,USA,Android,Organic
3752,2025-02-25,Poland,iOS,Facebook Ads
3753,2025-01-30,Germany,iOS,Google Search
3754,2025-01-10,Ukraine,Android,Facebook Ads
3755,2025-02-13,Ukraine,iOS,Organic
3756,2025-03-19,USA,Android,Facebook Ads
3757,2025-03-20,Germany,Android,Organic
3758,2025-03-18,Germany,Android,Organic
3759,2025-02-20,Poland,iOS,Facebook Ads
3760,2025-02-11,Poland,iOS,Organic
3761,2025-01-04,Ukraine,iOS,Facebook Ads
3762,2025-02-04,Ukraine,Android,Google Search
3763,2025-02-27,Ukraine,Android,Organic
3764,2025-03-04,Ukraine,iOS,Organic
3765,2025-01-30,Germany,Android,Organic
3766,2025-02-15,Ukraine,Android,Facebook Ads
3767,2025-03-12,Poland,iOS,Google Search
3768,2025-02-18,Germany,Android,Facebook Ads
3769,2025-02-25,UK,Android,Organic
3770,2025-01-24,USA,iOS,Organic
3771,2025-03-16,Poland,iOS,Organic
3772,2025-02-18,USA,Android,Facebook Ads
3773,2025-01-11,UK,Android,Google Search
3774,2025-03-21,UK,Android,Google Search
3775,2025-02-07,Ukraine,Android,Facebook Ads
3776,2025-02-01,Ukraine,iOS,Google Search
3777,2025-01-10,UK,iOS,Organic
3778,2025-01-11,Germany,Android,Organic
3779,2025-02-04,Germany,iOS,Organic
3780,2025-01-20,Poland,iOS,Google Search
3781,2025-02-18,USA,Android,Facebook Ads
3782,2025-01-20,Germany,Android,Organic
3783,2025-02-19,Germany,Android,Facebook Ads
3784,2025-02-10,UK,Android,TikTok
3785,2025-02-16,USA,iOS,Google Search
3786,2025-01-14,UK,Android,Google Search
3787,2025-01-12,USA,iOS,TikTok
3788,2025-01-01,UK,Android,Facebook Ads
3789,2025-02-09,UK,Android,Organic
3790,2025-02-26,Ukraine,Android,Organic
3791,2025-02-16,Ukraine,Android,Facebook Ads
3792,2025-02-04,Germany,Android,Google Search
3793,2025-01-14,Ukraine,iOS,Organic
3794,2025-01-17,Germany,Android,Organic
3795,2025-01-12,Germany,Android,Facebook Ads
3796,2025-01-24,USA,iOS,TikTok
3797,2025-02-25,Germany,Android,Facebook Ads
3798,2025-02-27,Germany,Android,Facebook Ads
3799,2025-03-13,Germany,iOS,Facebook Ads
3800,2025-03-13,Ukraine,Android,Facebook Ads
3801,2025-03-07,Ukraine,Android,Facebook Ads
3802,2025-02-22,Poland,Android,TikTok
3803,2025-01-14,UK,Android,Google Search
3804,2025-01-04,USA,Android,Facebook Ads
3805,2025-01-12,Poland,Android,Facebook Ads
3806,2025-02-15,Germany,Android,Organic
3807,2025-03-12,Germany,iOS,Organic
3808,2025-01-12,Poland,Android,Facebook Ads
3809,2025-03-18,USA,Android,Facebook Ads
3810,2025-03-18,Germany,iOS,Facebook Ads
3811,2025-02-11,Germany,Android,Facebook Ads
3812,2025-02-19,Ukraine,Android,Facebook Ads
3813,2025-01-02,UK,iOS,Google Search
3814,2025-02-07,Germany,Android,Facebook Ads
3815,2025-02-22,UK,Android,Organic
3816,2025-02-19,UK,Android,Facebook Ads
3817,2025-01-11,UK,iOS,TikTok
3818,2025-03-13,Germany,iOS,TikTok
3819,2025-02-01,Germany,iOS,Organic
3820,2025-03-15,UK,Android,Google Search
3821,2025-03-08,Poland,iOS,Google Search
3822,2025-01-22,UK,Android,Google Search
3823,2025-02-18,Ukraine,iOS,Organic
3824,2025-01-22,Germany,iOS,Google Search
3825,2025-01-18,USA,Android,Organic
3826,2025-02-04,Germany,Android,TikTok
3827,2025-02-08,UK,iOS,Google Search
3828,2025-02-04,Germany,Android,Organic
3829,2025-03-05,UK,iOS,Facebook Ads
3830,2025-01-19,USA,Android,Facebook Ads
3831,2025-01-09,USA,Android,Google Search
3832,2025-01-22,USA,iOS,Facebook Ads
3833,2025-02-25,Ukraine,iOS,Organic
3834,2025-02-05,Ukraine,iOS,Facebook Ads
3835,2025-02-23,UK,Android,Google Search
3836,2025-02-08,Ukraine,Android,Organic
3837,2025-03-03,Poland,iOS,Organic
3838,2025-01-10,USA,Android,Google Search
3839,2025-02-16,USA,iOS,Organic
3840,2025-02-02,UK,iOS,Organic
3841,2025-02-01,Ukraine,Android,Google Search
3842,2025-03-22,USA,Android,Facebook Ads
3843,2025-03-05,Germany,Android,Google Search
3844,2025-03-18,Ukraine,Android,Organic
3845,2025-03-20,Germany,iOS,Organic
3846,2025-01-26,USA,Android,Organic
3847,2025-02-28,USA,iOS,Google Search
3848,2025-01-14,Germany,Android,Facebook Ads
3849,2025-01-18,USA,iOS,Facebook Ads
3850,2025-02-08,Ukraine,Android,Google Search
3851,2025-01-01,Poland,iOS,Organic
3852,2025-02-20,Poland,iOS,Organic
3853,2025-02-12,Poland,Android,Facebook Ads
3854,2025-03-21,USA,iOS,Google Search
3855,2025-02-18,UK,Android,Google Search
3856,2025-02-12,Ukraine,iOS,Google Search
3857,2025-02-26,Ukraine,iOS,Facebook Ads
3858,2025-02-12,USA,iOS,Facebook Ads
3859,2025-02-25,Ukraine,iOS,Facebook Ads
3860,2025-03-18,USA,Android,Facebook Ads
3861,2025-01-18,Poland,iOS,Facebook Ads
3862,2025-02-08,Ukraine,Android,Facebook Ads
3863,2025-02-11,UK,Android,Organic
3864,2025-03-19,USA,Android,Google Search
3865,2025-01-26,Ukraine,Android,TikTok
3866,2025-03-03,Germany,Android,Facebook Ads
3867,2025-02-10,Germany,Android,Google Search
3868,2025-01-23,UK,iOS,Google Search
3869,2025-02-20,UK,iOS,Facebook Ads
3870,2025-02-10,Germany,Android,Organic
3871,2025-02-07,USA,Android,Facebook Ads
3872,2025-03-04,Ukraine,Android,TikTok
3873,2025-03-15,Germany,Android,Organic
3874,2025-02-01,UK,Android,Organic
3875,2025-02-11,Ukraine,Android,Organic
3876,2025-02-18,USA,Android,Organic
3877,2025-02-05,Germany,iOS,Google Search
3878,2025-02-20,UK,Android,Organic
3879,2025-02-16,Germany,iOS,Facebook Ads
3880,2025-01-15,USA,iOS,Facebook Ads
3881,2025-03-14,UK,Android,Google Search
3882,2025-01-26,Ukraine,iOS,Organic
3883,2025-03-17,Germany,iOS,Organic
3884,2025-03-11,Ukraine,iOS,Facebook Ads
3885,2025-01-24,Poland,Android,Organic
3886,2025-03-12,USA,Android,Facebook Ads
3887,2025-01-04,Germany,Android,Google Search
3888,2025-03-01,UK,Android,Google Search
3889,2025-01-27,USA,Android,Google Search
3890,2025-02-26,Poland,iOS,Facebook Ads
3891,2025-02-07,UK,Android,Organic
3892,2025-01-09,USA,Android,Organic
3893,2025-02-22,USA,Android,Google Search
3894,2025-03-05,Germany,iOS,Google Search
3895,2025-01-18,Poland,Android,Organic
3896,2025-02-08,Germany,Android,Organic
3897,2025-01-31,Ukraine,iOS,Google Search
3898,2025-02-02,UK,Android,Facebook Ads
3899,2025-01-20,Poland,iOS,Organic
3900,2025-02-24,USA,iOS,Organic
3901,2025-02-18,USA,Android,Facebook Ads
3902,2025-01-10,Ukraine,iOS,Facebook Ads
3903,2025-02-27,USA,Android,Organic
3904,2025-03-18,UK,Android,Facebook Ads
3905,2025-03-03,Germany,iOS,TikTok
3906,2025-03-16,Poland,Android,Facebook Ads
3907,2025-02-21,UK,iOS,Organic
3908,2025-03-10,Ukraine,iOS,Google Search
3909,2025-03-06,UK,iOS,Google Search
3910,2025-02-23,Ukraine,iOS,Organic
3911,2025-03-11,UK,iOS,Google Search
3912,2025-01-05,USA,Android,Organic
3913,2025-02-16,USA,Android,Facebook Ads
3914,2025-03-10,Ukraine,iOS,Facebook Ads
3915,2025-03-18,UK,Android,Facebook Ads
3916,2025-01-11,UK,Android,Organic
3917,2025-01-14,Germany,Android,Facebook Ads
3918,2025-02-01,Germany,Android,Facebook Ads
3919,2025-02-15,Poland,iOS,Google Search
3920,2025-01-22,USA,iOS,Organic
3921,2025-03-20,Ukraine,Android,Organic
3922,2025-01-06,USA,Android,Facebook Ads
3923,2025-03-14,UK,iOS,Facebook Ads
3924,2025-02-21,USA,iOS,TikTok
3925,2025-02-12,Germany,Android,Facebook Ads
3926,2025-02-25,UK,Android,Organic
3927,2025-01-14,USA,Android,Organic
3928,2025-01-02,Poland,Android,Organic
3929,2025-01-13,Germany,iOS,Facebook Ads
3930,2025-02-03,Germany,Android,Organic
3931,2025-01-29,USA,Android,Organic
3932,2025-03-07,UK,iOS,Organic
3933,2025-03-08,UK,Android,Google Search
3934,2025-03-13,Germany,Android,Facebook Ads
3935,2025-03-16,UK,iOS,Facebook Ads
3936,2025-03-15,Poland,Android,Organic
3937,2025-01-29,Ukraine,Android,Organic
3938,2025-02-27,UK,Android,Google Search
3939,2025-02-17,Poland,iOS,Google Search
3940,2025-02-20,UK,iOS,Google Search
3941,2025-03-01,Germany,Android,Organic
3942,2025-03-17,Poland,iOS,TikTok
3943,2025-03-06,Germany,Android,Facebook Ads
3944,2025-01-20,USA,Android,Google Search
3945,2025-02-14,UK,iOS,Facebook Ads
3946,2025-01-04,UK,Android,Organic
3947,2025-03-03,Germany,Android,Organic
3948,2025-01-14,UK,iOS,TikTok
3949,2025-02-07,Ukraine,Android,Facebook Ads
3950,2025-02-23,UK,Android,TikTok
3951,2025-01-11,Poland,Android,Facebook Ads
3952,2025-01-15,USA,Android,Organic
3953,2025-01-19,Germany,Android,Facebook Ads
3954,2025-02-14,Poland,Android,Organic
3955,2025-02-09,Poland,Android,Organic
3956,2025-02-13,Poland,Android,Organic
3957,2025-02-28,USA,Android,Organic
3958,2025-01-27,Germany,iOS,Facebook Ads
3959,2025-03-08,Germany,Android,Facebook Ads
3960,2025-03-03,USA,iOS,Organic
3961,2025-02-14,Ukraine,iOS,Google Search
3962,2025-03-02,Poland,iOS,Facebook Ads
3963,2025-01-13,Germany,Android,Google Search
3964,2025-02-26,USA,Android,Organic
3965,2025-02-27,USA,Android,Facebook Ads
3966,2025-02-10,Poland,Android,Facebook Ads
3967,2025-01-09,USA,Android,Facebook Ads
3968,2025-02-08,UK,Android,Google Search
3969,2025-01-06,Poland,Android,Organic
3970,2025-01-15,Germany,iOS,TikTok
3971,2025-01-03,Poland,iOS,Organic
3972,2025-02-13,Ukraine,Android,Facebook Ads
3973,2025-01-14,Poland,Android,TikTok
3974,2025-01-22,Poland,iOS,Organic
3975,2025-02-01,Ukraine,iOS,Facebook Ads
3976,2025-03-08,Poland,Android,TikTok
3977,2025-01-23,USA,iOS,Organic
3978,2025-03-12,Germany,Android,Organic
3979,2025-01-21,Germany,Android,Organic
3980,2025-02-12,UK,Android,Facebook Ads
3981,2025-03-13,Germany,iOS,Facebook Ads
3982,2025-02-24,Germany,Android,Organic
3983,2025-03-01,Ukraine,Android,Facebook Ads
3984,2025-01-30,Poland,Android,Google Search
3985,2025-02-21,Poland,Android,Organic
3986,2025-03-22,USA,iOS,Organic
3987,2025-01-24,Poland,Android,Google Search
3988,2025-01-24,Ukraine,Android,Organic
3989,2025-02-25,USA,Android,Organic
3990,2025-02-20,USA,iOS,Organic
3991,2025-01-04,UK,Android,Facebook Ads
3992,2025-03-20,Poland,Android,Facebook Ads
3993,2025-01-26,Ukraine,iOS,Google Search
3994,2025-02-27,Germany,iOS,Facebook Ads
3995,2025-03-17,Ukraine,Android,Facebook Ads
3996,2025-02-24,Ukraine,iOS,Facebook Ads
3997,2025-02-19,Ukraine,iOS,Google Search
3998,2025-01-01,USA,iOS,TikTok
3999,2025-01-28,UK,Android,Facebook Ads
4000,2025-01-27,USA,Android,Organic
4001,2025-02-05,Ukraine,Android,Organic
4002,2025-01-09,Germany,iOS,Facebook Ads
4003,2025-03-15,USA,Android,TikTok
4004,2025-01-14,Ukraine,Android,Organic
4005,2025-03-10,Germany,Android,Google Search
4006,2025-01-24,Poland,Android,Organic
4007,2025-02-16,Poland,iOS,Facebook Ads
4008,2025-02-11,Ukraine,Android,Organic
4009,2025-01-26,UK,iOS,Facebook Ads
4010,2025-02-28,UK,Android,Organic
4011,2025-01-15,Ukraine,iOS,Google Search
4012,2025-02-03,UK,iOS,Organic
4013,2025-03-04,UK,iOS,Facebook Ads
4014,2025-03-09,UK,Android,Organic
4015,2025-02-10,USA,iOS,Organic
4016,2025-03-18,Germany,Android,Google Search
4017,2025-02-19,Ukraine,Android,Organic
4018,2025-03-20,Poland,iOS,Google Search
4019,2025-02-20,UK,Android,Organic
4020,2025-03-17,Ukraine,iOS,Google Search
4021,2025-01-15,USA,Android,Organic
4022,2025-02-14,USA,Android,Organic
4023,2025-02-15,UK,iOS,Google Search
4024,2025-02-28,Germany,iOS,Facebook Ads
4025,2025-03-21,Poland,iOS,Google Search
4026,2025-01-23,Germany,Android,Organic
4027,2025-02-08,Poland,Android,Facebook Ads
4028,2025-03-20,Poland,Android,Organic
4029,2025-03-17,Ukraine,Android,Organic
4030,2025-01-11,Poland,iOS,Google Search
4031,2025-01-18,Poland,Android,Organic
4032,2025-02-10,USA,Android,Facebook Ads
4033,2025-01-16,Germany,iOS,Facebook Ads
4034,2025-01-31,Germany,iOS,Organic
4035,2025-02-09,USA,iOS,Facebook Ads
4036,2025-01-15,UK,Android,Facebook Ads
4037,2025-01-24,Ukraine,Android,Organic
4038,2025-02-17,Germany,iOS,Google Search
4039,2025-01-19,UK,Android,TikTok
4040,2025-03-07,USA,iOS,TikTok
4041,2025-02-19,Ukraine,Android,Facebook Ads
4042,2025-02-23,USA,iOS,Facebook Ads
4043,2025-03-18,UK,Android,Organic
4044,2025-01-18,Germany,Android,Google Search
4045,2025-03-15,Germany,Android,Facebook Ads
4046,2025-02-19,Poland,Android,Organic
4047,2025-02-24,USA,iOS,Facebook Ads
4048,2025-01-24,Poland,iOS,Organic
4049,2025-03-04,USA,iOS,Facebook Ads
4050,2025-03-10,Germany,iOS,Facebook Ads
4051,2025-01-23,USA,Android,Facebook Ads
4052,2025-03-13,USA,iOS,TikTok
4053,2025-01-22,Ukraine,iOS,Organic
4054,2025-03-04,UK,Android,Organic
4055,2025-02-06,Ukraine,Android,Google Search
4056,2025-01-18,Ukraine,Android,Google Search
4057,2025-01-24,Poland,iOS,Facebook Ads
4058,2025-02-10,USA,iOS,Google Search
4059,2025-02-27,UK,Android,Organic
4060,2025-03-21,Germany,iOS,Organic
4061,2025-01-07,USA,iOS,Facebook Ads
4062,2025-02-15,USA,Android,TikTok
4063,2025-01-02,Ukraine,Android,Facebook Ads
4064,2025-03-04,UK,Android,TikTok
4065,2025-01-18,Poland,iOS,Facebook Ads
4066,2025-01-25,Germany,iOS,Google Search
4067,2025-02-19,Germany,Android,Google Search
4068,2025-03-13,Ukraine,iOS,Google Search
4069,2025-03-06,Germany,Android,Organic
4070,2025-03-05,USA,Android,Google Search
4071,2025-02-22,USA,Android,Google Search
4072,2025-03-04,Ukraine,iOS,Organic
4073,2025-02-23,Poland,iOS,Organic
4074,2025-02-26,USA,Android,Organic
4075,2025-03-04,Poland,Android,Facebook Ads
4076,2025-01-22,Poland,Android,Organic
4077,2025-01-11,Germany,iOS,Organic
4078,2025-03-14,USA,iOS,Google Search
4079,2025-01-04,Germany,Android,Google Search
4080,2025-01-29,Ukraine,Android,Google Search
4081,2025-02-07,USA,Android,Facebook Ads
4082,2025-01-05,Ukraine,iOS,Facebook Ads
4083,2025-02-05,Germany,Android,Facebook Ads
4084,2025-01-29,Germany,Android,Organic
4085,2025-03-10,Germany,Android,Organic
4086,2025-02-06,USA,Android,TikTok
4087,2025-01-22,Germany,iOS,Organic
4088,2025-02-28,Ukraine,Android,Facebook Ads
4089,2025-03-14,Poland,iOS,Organic
4090,2025-03-05,USA,Android,Organic
4091,2025-03-12,UK,Android,Google Search
